geoid,county,borough,borocode,tract,nta_code,nta_name,cd_name
36005007800,005,Bronx,2,007800,BX0903,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation)
36005008400,005,Bronx,2,008400,BX0903,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation)
36005008600,005,Bronx,2,008600,BX0903,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation)
36005009000,005,Bronx,2,009000,BX0903,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation)
36005009200,005,Bronx,2,009200,BX0903,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation)
36005009800,005,Bronx,2,009800,BX0903,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation)
36005021001,005,Bronx,2,021001,BX0904,Parkchester,BX09 Soundview-Parkchester (CD 9 Approximation)
36005021002,005,Bronx,2,021002,BX0904,Parkchester,BX09 Soundview-Parkchester (CD 9 Approximation)
36005021200,005,Bronx,2,021200,BX0904,Parkchester,BX09 Soundview-Parkchester (CD 9 Approximation)
36005022200,005,Bronx,2,022200,BX0904,Parkchester,BX09 Soundview-Parkchester (CD 9 Approximation)
36005002400,005,Bronx,2,002400,BX0991,Soundview Park,BX09 Soundview-Parkchester (CD 9 Approximation)
36005009600,005,Bronx,2,009600,BX1001,Westchester Square,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005020000,005,Bronx,2,020000,BX1001,Westchester Square,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005020200,005,Bronx,2,020200,BX1001,Westchester Square,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005020400,005,Bronx,2,020400,BX1001,Westchester Square,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005020601,005,Bronx,2,020601,BX1001,Westchester Square,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005011800,005,Bronx,2,011800,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005013000,005,Bronx,2,013000,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005013200,005,Bronx,2,013200,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005013800,005,Bronx,2,013800,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005014400,005,Bronx,2,014400,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005015200,005,Bronx,2,015200,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005015800,005,Bronx,2,015800,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005016000,005,Bronx,2,016000,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005016200,005,Bronx,2,016200,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005016400,005,Bronx,2,016400,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005016600,005,Bronx,2,016600,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005018400,005,Bronx,2,018400,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005019400,005,Bronx,2,019400,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005026400,005,Bronx,2,026400,BX1002,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005026601,005,Bronx,2,026601,BX1003,Pelham Bay-Country Club-City Island,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005026602,005,Bronx,2,026602,BX1003,Pelham Bay-Country Club-City Island,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005027401,005,Bronx,2,027401,BX1003,Pelham Bay-Country Club-City Island,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005027402,005,Bronx,2,027402,BX1003,Pelham Bay-Country Club-City Island,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005030000,005,Bronx,2,030000,BX1003,Pelham Bay-Country Club-City Island,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005051601,005,Bronx,2,051601,BX1003,Pelham Bay-Country Club-City Island,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005030201,005,Bronx,2,030201,BX1004,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005030202,005,Bronx,2,030202,BX1004,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005046203,005,Bronx,2,046203,BX1004,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005046204,005,Bronx,2,046204,BX1004,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005046205,005,Bronx,2,046205,BX1004,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005046206,005,Bronx,2,046206,BX1004,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005046207,005,Bronx,2,046207,BX1004,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005051602,005,Bronx,2,051602,BX1071,Hart Island,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005011000,005,Bronx,2,011000,BX1091,Ferry Point Park-St. Raymond Cemetery,BX10 Co-op City-Throgs Neck (CD 10 Approximation)
36005022401,005,Bronx,2,022401,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005022403,005,Bronx,2,022403,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005022404,005,Bronx,2,022404,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005022800,005,Bronx,2,022800,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005023000,005,Bronx,2,023000,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005023200,005,Bronx,2,023200,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005023600,005,Bronx,2,023600,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005023800,005,Bronx,2,023800,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005024000,005,Bronx,2,024000,BX1101,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005024400,005,Bronx,2,024400,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005024600,005,Bronx,2,024600,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005024800,005,Bronx,2,024800,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005025000,005,Bronx,2,025000,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005025200,005,Bronx,2,025200,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005025400,005,Bronx,2,025400,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005025600,005,Bronx,2,025600,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005028600,005,Bronx,2,028600,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005028800,005,Bronx,2,028800,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005029600,005,Bronx,2,029600,BX1102,Morris Park,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005031000,005,Bronx,2,031000,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005031200,005,Bronx,2,031200,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005031400,005,Bronx,2,031400,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005031600,005,Bronx,2,031600,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005031800,005,Bronx,2,031800,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005032600,005,Bronx,2,032600,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005034400,005,Bronx,2,034400,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005034800,005,Bronx,2,034800,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005035000,005,Bronx,2,035000,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005036000,005,Bronx,2,036000,BX1103,Pelham Gardens,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005032400,005,Bronx,2,032400,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005032800,005,Bronx,2,032800,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005033000,005,Bronx,2,033000,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005033201,005,Bronx,2,033201,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005033202,005,Bronx,2,033202,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005033601,005,Bronx,2,033601,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005033801,005,Bronx,2,033801,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005034000,005,Bronx,2,034000,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005034200,005,Bronx,2,034200,BX1104,Allerton,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005028400,005,Bronx,2,028400,BX1161,Hutchinson Metro Center,BX11 Pelham Parkway-Morris Park (CD 11 Approximation)
36005033602,005,Bronx,2,033602,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005033802,005,Bronx,2,033802,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005036800,005,Bronx,2,036800,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005037000,005,Bronx,2,037000,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005037200,005,Bronx,2,037200,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005037400,005,Bronx,2,037400,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005037600,005,Bronx,2,037600,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005037800,005,Bronx,2,037800,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005038000,005,Bronx,2,038000,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005038200,005,Bronx,2,038200,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005038800,005,Bronx,2,038800,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005039000,005,Bronx,2,039000,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005039200,005,Bronx,2,039200,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005039400,005,Bronx,2,039400,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005039600,005,Bronx,2,039600,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005039800,005,Bronx,2,039800,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005040400,005,Bronx,2,040400,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005040600,005,Bronx,2,040600,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005040800,005,Bronx,2,040800,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005043501,005,Bronx,2,043501,BX1201,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005035600,005,Bronx,2,035600,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005035800,005,Bronx,2,035800,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005036400,005,Bronx,2,036400,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005038600,005,Bronx,2,038600,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005042600,005,Bronx,2,042600,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005045600,005,Bronx,2,045600,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005045800,005,Bronx,2,045800,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005046000,005,Bronx,2,046000,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005046208,005,Bronx,2,046208,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005046209,005,Bronx,2,046209,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005048401,005,Bronx,2,048401,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005048402,005,Bronx,2,048402,BX1202,Eastchester-Edenwald-Baychester,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005041400,005,Bronx,2,041400,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005041800,005,Bronx,2,041800,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005042000,005,Bronx,2,042000,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005042200,005,Bronx,2,042200,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005042400,005,Bronx,2,042400,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005042800,005,Bronx,2,042800,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005043000,005,Bronx,2,043000,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005043400,005,Bronx,2,043400,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005043600,005,Bronx,2,043600,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005044200,005,Bronx,2,044200,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005044400,005,Bronx,2,044400,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005044800,005,Bronx,2,044800,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005044901,005,Bronx,2,044901,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005044902,005,Bronx,2,044902,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005045101,005,Bronx,2,045101,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005045102,005,Bronx,2,045102,BX1203,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005043502,005,Bronx,2,043502,BX1271,Woodlawn Cemetery,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation)
36005043503,005,Bronx,2,043503,BX2691,Van Cortlandt Park,BX26 Van Cortlandt Park (JIA 26 Equivalent)
36005033400,005,Bronx,2,033400,BX2791,Bronx Park,BX27 Bronx Park (JIA 27 Approximation)
36005027600,005,Bronx,2,027600,BX2891,Pelham Bay Park,BX28 Pelham Bay Park (JIA 28 Approximation)
36005050400,005,Bronx,2,050400,BX2891,Pelham Bay Park,BX28 Pelham Bay Park (JIA 28 Approximation)
36005000100,005,Bronx,2,000100,QN0151,Rikers Island,QN01 Astoria-Queensbridge (CD 1 Equivalent)
36047049900,047,Brooklyn,3,049900,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047056100,047,Brooklyn,3,056100,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047056301,047,Brooklyn,3,056301,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047056302,047,Brooklyn,3,056302,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047056500,047,Brooklyn,3,056500,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047056900,047,Brooklyn,3,056900,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047057100,047,Brooklyn,3,057100,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047057300,047,Brooklyn,3,057300,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047057500,047,Brooklyn,3,057500,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047057901,047,Brooklyn,3,057901,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047057902,047,Brooklyn,3,057902,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047058901,047,Brooklyn,3,058901,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047058902,047,Brooklyn,3,058902,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047059100,047,Brooklyn,3,059100,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047059300,047,Brooklyn,3,059300,BK0101,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047051300,047,Brooklyn,3,051300,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047051500,047,Brooklyn,3,051500,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047051700,047,Brooklyn,3,051700,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047051900,047,Brooklyn,3,051900,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047052300,047,Brooklyn,3,052300,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047052500,047,Brooklyn,3,052500,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047052700,047,Brooklyn,3,052700,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047054700,047,Brooklyn,3,054700,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047054900,047,Brooklyn,3,054900,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047055100,047,Brooklyn,3,055100,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047055300,047,Brooklyn,3,055300,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047055500,047,Brooklyn,3,055500,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047055700,047,Brooklyn,3,055700,BK0102,Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047050700,047,Brooklyn,3,050700,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047050900,047,Brooklyn,3,050900,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047052900,047,Brooklyn,3,052900,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047053101,047,Brooklyn,3,053101,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047053102,047,Brooklyn,3,053102,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047053300,047,Brooklyn,3,053300,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047053500,047,Brooklyn,3,053500,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047053700,047,Brooklyn,3,053700,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047053900,047,Brooklyn,3,053900,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047054500,047,Brooklyn,3,054500,BK0103,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047044901,047,Brooklyn,3,044901,BK0104,East Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047044902,047,Brooklyn,3,044902,BK0104,East Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047045300,047,Brooklyn,3,045300,BK0104,East Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
36047047700,047,Brooklyn,3,047700,BK0104,East Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent)
